2023-08-05 12:13:12.653825	#dataCadastro	link	porcentagem	totalErros	totalAvisos	marcacaoErros	marcacaoAvisos	comportamentoErros	comportamentoAvisos	conteudoInformacaoErros	conteudoInformacaoAvisos	apresentacaoDesignErros	apresentacaoDesignAvisos	multimidiaErros	multimidiaAvisos	formulariosErros	formulariosAvisos
2023-08-05 12:31:43.314474	https://web.archive.org/web/20190117051352/http://www.ufop.br/relatorios-de-auditorias	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:31:42.620726	https://periodicos.ufop.br/raf/article/download/448/404/	86,07	4	9	3	9	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:31:42.258923	https://periodicos.ufop.br/revemop/article/view/2468/3737	79,47	52	123	26	115	17	2	9	6	0	0	0	0	0	0	
2023-08-05 12:31:43.704559	http://lh.nupeb.ufop.br/index.php?option=com_content&view=article&id=98&Itemid=41&	73,21	21	198	5	191	1	0	13	4	1	0	0	0	1	3	
2023-08-05 12:32:01.571761	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=4674	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:31:46.698235	https://periodicos.ufop.br/revemop/article/view/4785	83,58	72	110	6	80	1	4	64	25	0	0	0	0	1	1	
2023-08-05 12:31:50.030501	https://polosdecinema.ufop.br/blog/archive/all/202109?type=month&month=2023-07&mini=2024-02&page=2	82,47	17	94	14	81	1	5	2	8	0	0	0	0	0	0	
2023-08-05 12:31:52.206032	https://www.sisbin.ufop.br/equipe	67,11	86	43	4	35	1	4	76	2	1	0	0	0	4	2	
2023-08-05 12:32:01.930790	https://fisica.ufop.br/publications/crystal-reorientation-and-plastic-deformation-single-layer-mos2-and-mose2-under	81,23	29	64	15	45	2	5	12	14	0	0	0	0	0	0	
2023-08-05 12:31:35.728752	http://www.tv.ufop.br/plano-aberto-01032018	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:32:13.567207	https://www.prograd.ufop.br/estagios/programa-de-estagio-msd-2021	74,27	21	72	6	56	1	5	10	9	0	0	0	0	4	2	
2023-08-05 12:32:11.768929	https://nano.ufop.br/publications/graphene-nanoencapsulation-action-airlipid-interface?page=0%2C0%2C0%2C0%2C0%2C0	79,39	22	63	15	48	2	6	5	9	0	0	0	0	0	0	
2023-08-05 12:31:51.013029	http://www.tv.ufop.br/plano-aberto-05102017	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:31:53.622476	https://cain.ufop.br/index.php?option=com_content&view=article&id=98:atividades&catid=48&Itemid=300	90,78	21	139	12	125	0	7	9	6	0	0	0	1	0	0	
2023-08-05 12:32:31.903476	https://cemar.ufop.br/news/archive/2021-07?page=2	78,66	17	44	14	36	1	3	1	5	1	0	0	0	0	0	
2023-08-05 12:32:23.757754	https://sites.ufop.br/coest/transpar%C3%AAncia	80,1	6	26	3	21	1	3	1	2	1	0	0	0	0	0	
2023-08-05 12:32:32.882638	https://farmaciadeouro.ufop.br/news/archive/2021-03?type=month&month=2023-07&mini=2023-11&page=1	83,73	18	87	14	72	1	4	2	10	1	0	0	0	0	1	
2023-08-05 12:32:27.770545	https://caint.ufop.br/projeto-welcome/moradias-estudantis	77,44	24	1192	8	780	0	60	15	349	1	0	0	0	0	3	
2023-08-05 12:32:45.665676	https://liga.ufop.br/blog/pobreza-meio-ambiente-e-curva-kuznets-ci%C3%AAncia-por-tr%C3%A1s-da-pol%C3%AAmica-afirma%C3%A7%C3%A3o-de-paulo?page=1	86,45	15	54	12	45	1	4	2	5	0	0	0	0	0	0	
2023-08-05 12:32:39.931122	https://ppgac.ufop.br/ppgac-contatos	74,63	6	36	4	29	1	3	0	4	1	0	0	0	0	0	
2023-08-05 12:32:56.166944	https://sigaa.ufopa.edu.br/sigaa/public/docente/pesquisa.jsf?siape=2142698	68,11	9	19	5	12	1	4	2	3	1	0	0	0	0	0	
2023-08-05 12:32:57.539451	https://periodicos.ufop.br/ephemera/article/view/4184/3237	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:32:22.320629	http://www.tv.ufop.br/plano-aberto-12042016	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:32:53.800901	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=171&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 12:32:29.636907	http://www.tv.ufop.br/solange-palazzi	72,02	9	47	4	40	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:33:07.312344	https://periodicos.ufop.br/rest/article/view/3220/2486	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:33:12.866081	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/modern-language-association?submissionId=4021	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:32:57.192369	https://icea.ufop.br/news/archive/2020-03?page=4	83,16	14	61	7	53	1	4	5	3	1	0	0	0	0	1	
2023-08-05 12:33:11.660594	https://web.archive.org/web/20180725031617/http://demus.ifac.ufop.br/programa-de-inicia%C3%A7%C3%A3o-musical	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:32:35.610422	http://www2.decom.ufop.br/imobilis/page/13/	77,21	133	153	27	95	1	12	105	46	0	0	0	0	0	0	
2023-08-05 12:33:01.882526	https://polosdecinema.ufop.br/blog/sess%C3%A3o-comentada-do-document%C3%A1rio-menino-23-inf%C3%A2ncias-perdidas-no-brasil?type=month&month=2023-07&mini=2023-06	82,15	23	115	14	102	1	5	8	8	0	0	0	0	0	0	
2023-08-05 12:33:18.327066	https://periodicos.ufop.br/caletroscopio/article/view/4054/3810	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:33:18.661838	http://www.soc.ufop.br/public/resolucao/mostrar/0000012336	79,43	14	15	5	13	1	0	6	1	0	0	0	0	2	1	
2023-08-05 12:33:21.047374	https://tecnogeo.ichs.ufop.br/media-gallery/detail/7934/14072	87,76	8	37	5	29	1	3	2	4	0	0	0	0	0	1	
2023-08-05 12:33:17.407751	https://redemat.ufop.br/news/processo-seletivo-para-o-doutorado-datas-importantes	78,75	20	50	18	38	1	3	0	9	1	0	0	0	0	0	
2023-08-05 12:33:19.182248	https://www.prace.ufop.br/documentacao-estudante-estrangeiro#RESID	60,19	34	97	18	81	1	4	10	10	1	0	0	0	4	2	
2023-08-05 12:33:24.112314	https://lph.ichs.ufop.br/news/comunicado-de-ponto-facultativo?page=2	84,52	26	63	21	42	1	5	4	15	0	0	0	0	0	1	
2023-08-05 12:33:54.807920	https://vestibular.ufop.br/index.php?option=com_content&view=article&id=1276:portaria-prograd-n-9-2023-retificada-pela-portaria-prograd-n-11-2023-estabelece-procedimentos-de-verificacao-documental-e-de-validacao-de-matriculas-e-institui-as-comissoes-responsaveis&catid=243&Itemid=191		6	34	5	31	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:33:22.997186	https://posedu.ufop.br/news/pr%C3%A9-lan%C3%A7amento-do-livro-desenvolvimento-profissional-docente-e-inova%C3%A7%C3%A3o-pedag%C3%B3gica?page=1	83,67	22	70	11	60	1	4	9	5	1	0	0	0	0	1	
2023-08-05 12:33:35.512274	https://cmap.ufop.br/gloss%C3%A1rio	86,63	10	71	6	63	1	3	3	5	0	0	0	0	0	0	
2023-08-05 12:33:33.695935	https://ppgedmat.ufop.br/comit%C3%AA-de-%C3%A9tica	74,63	6	47	4	39	1	4	0	4	1	0	0	0	0	0	
2023-08-05 12:34:13.088760	https://periodicos.ufop.br/cadernosdehistoria/article/view/5653/4197	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:33:58.111057	https://polosdecinema.ufop.br/peertube?type=month&month=2023-07&mini=2023-04&page=1	82,53	17	113	14	99	1	5	2	9	0	0	0	0	0	0	
2023-08-05 12:34:08.692489	https://prace.ufop.br/apresentacao/nucleo-de-educacao-inclusiva-nei/onde-estamos	71,96	17	85	6	70	1	4	6	9	0	0	0	0	4	2	
2023-08-05 12:34:25.152627	https://www.soc.ufop.br/public/resolucao/mostrar/0000012215	79,44	14	14	5	12	1	0	6	1	0	0	0	0	2	1	
2023-08-05 12:35:18.861267	https://periodicos.ufop.br/alemur/citationstylelanguage/get/chicago-author-date?submissionId=1367	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:35:21.081413	https://turismoepatrimonio.ufop.br/publicacoes	73,53	10	45	8	30	1	4	0	11	1	0	0	0	0	0	
2023-08-05 12:35:30.599792	http://www.editora.ufop.br/index.php/editora/catalog/book/111	89,74	12	25	9	15	1	3	1	6	0	0	0	0	1	1	
2023-08-05 12:35:45.593675	https://periodicos.ufop.br/raf/article/view/613	84,05	9	26	4	9	1	3	3	13	0	0	0	0	1	1	
2023-08-05 12:35:41.508838	https://cead.ufop.br/index.php/pos-graduacao/praticas-pedagogicas/41-lista-de-docentes/363-prof-adriano-sergio-lopes-da-gama-cerqueira	73,04	55	191	18	177	0	8	36	6	1	0	0	0	0	0	
2023-08-05 12:35:57.666117	http://www.jornalismo.ufop.br/lampiao/a-12a-edicao-do-lampiao-vem-ai/	82,15	8	41	5	29	1	6	1	4	0	0	0	0	1	2	
2023-08-05 12:35:31.630520	https://cain.ufop.br/index.php?option=com_content&view=article&id=118:nei-passa-a-compor-o-copeme-conselho-permanente-de-moradia-estudantil&catid=17&Itemid=305	91,03	11	88	6	75	0	7	5	6	0	0	0	0	0	0	
2023-08-05 12:36:17.201074	http://www.jornalismo.ufop.br/lampiao/fale-conosco/#respond	83,76	5	39	3	28	1	6	0	3	0	0	0	0	1	2	
2023-08-05 12:35:39.010962	http://www.tv.ufop.br/interprograma-diorama-amarantina	72,02	9	49	4	42	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:36:23.330143	https://periodicos.ufop.br/cadernosdehistoria/article/view/5634	90,06	11	15	9	8	1	1	0	5	0	0	0	0	1	1	
2023-08-05 12:36:27.149438	http://www.propec.ufop.br/download/da601e4488a096686052ee8602787c6f6fe9296f	86,07	4	7	3	7	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:35:32.524110	http://www2.decom.ufop.br/imobilis/page/16/?aam_media=5654	77,19	137	151	27	95	1	12	109	44	0	0	0	0	0	0	
2023-08-05 12:36:26.439255	https://web.archive.org/web/20180716171207/http://www.museusouropreto.ufop.br/	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:36:30.510957	https://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/territorio-xavante	71,96	18	76	7	61	1	4	6	9	0	0	0	0	4	2	
2023-08-05 12:36:07.509252	http://www.tv.ufop.br/campanha-toda-forma-de-agressao-e-violencia-tv-ufop-dia-das-mulheres-2017	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:36:12.263257	http://tv.ufop.br/poeticas-do-corpo-entre-passos	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:36:53.971065	https://www.soc.ufop.br/public/resolucao/mostrar/0000012197	79,46	14	14	5	12	1	0	6	1	0	0	0	0	2	1	
2023-08-05 12:37:00.816292	https://periodicos.ufop.br/caletroscopio/article/view/3893	85,6	6	101	4	88	1	3	0	9	0	0	0	0	1	1	
2023-08-05 12:37:01.136043	http://prace.ufop.br/assistencia-estudantil/psicologia	70,2	18	66	7	54	1	4	6	6	0	0	0	0	4	2	
2023-08-05 12:37:22.103590	https://github.com/ufopcsilab/covid-19/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-heart-desc+no%3Aassignee	79,99	15	354	8	341	1	1	4	6	0	0	0	0	2	6	
2023-08-05 12:37:19.022537	http://www.lh.nupeb.ufop.br/index.php?option=com_content&view=article&id=78&Itemid=58&	72,61	49	238	6	210	1	11	40	14	1	0	0	0	1	3	
2023-08-05 12:37:35.264698	https://periodicos.ufop.br/libertas/citationstylelanguage/get/harvard-cite-them-right?submissionId=4213	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:37:37.700738	https://web.archive.org/web/20180717110951/http://www.propp.ufop.br/organograma	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:37:42.138521	https://web.archive.org/web/20180730050949/http://www.estagios.ufop.br/index.php?option=com_content&view=category&id=20&Itemid=134	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:36:49.487945	http://www2.decom.ufop.br/imobilis/tag/git/	77,57	51	105	6	80	1	12	44	13	0	0	0	0	0	0	
2023-08-05 12:37:41.799209	https://vestibular.ufop.br/index.php?option=com_content&view=article&id=370:copeps-48-2014&catid=34&Itemid=162	89,28	5	21	4	18	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:37:48.103614	https://lph.ichs.ufop.br/publications/export/tagged/5281	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:37:42.673946	https://periodicos.ufop.br/ephemera/article/view/4985/3882	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:37:34.908869	https://nano.ufop.br/people/ana-paula-moreira-barboza	85,57	11	54	5	36	1	5	5	13	0	0	0	0	0	0	
2023-08-05 12:40:05.542687	https://periodicos.ufop.br/rest/article/view/3467/2730	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:40:23.681078	https://periodicos.ufop.br/revemop/citationstylelanguage/get/apa?submissionId=2194	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:40:17.430805	http://www.vestibular.ufop.br/index.php?option=com_content&view=article&id=644:cronograma-sisu-ufop-2017-2&catid=99&Itemid=139	86,47	11	173	9	168	1	1	1	3	0	1	0	0	0	0	
2023-08-05 12:40:14.901260	https://ppea.ufop.br/news/semin%C3%A1rio-da-p%C3%B3s-gradua%C3%A7%C3%A3o-em-economia-aplicada-0807%C2%A0%C3%A0s-1400h?page=1	82,43	17	60	14	45	1	3	1	11	1	0	0	0	0	1	
2023-08-05 12:40:26.640883	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=192&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 12:40:33.133395	http://prograd.ufop.br/estagios/vagas?page=13	67,55	31	124	10	107	1	5	15	8	1	0	0	0	4	4	
2023-08-05 12:40:33.403488	https://periodicos.ufop.br/raf/article/view/513	88,51	9	26	4	9	1	3	3	13	0	0	0	0	1	1	
2023-08-05 12:40:18.526440	http://www.jornalismo.ufop.br/lampiao/tag/turismo/	82,97	11	36	5	24	1	6	4	5	0	0	0	0	1	1	
2023-08-05 12:40:25.462230	https://periodicos.ufop.br/proprof/citationstylelanguage/get/chicago-author-date?submissionId=2475	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:40:44.912114	https://ppgem.ufop.br/normas	86,72	7	40	6	31	1	3	0	6	0	0	0	0	0	0	
2023-08-05 12:40:46.175752	https://github.com/ufopcsilab/projects/blob/77eb491034ac5a2a28dd29b994d3a3562c26b578/projects_ms.md	84,91	12	244	6	233	1	2	4	6	0	0	0	0	1	3	
2023-08-05 12:40:22.096190	http://prograd.ufop.br/comunicados?page=6	64,93	18	98	4	83	1	5	8	8	1	0	0	0	4	2	
2023-08-05 12:40:55.122660	https://web.archive.org/web/20190122040454/https://deart.ifac.ufop.br/secretaria-0	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:40:26.394224	https://see.ufop.br/blog/archive/all/202209?page=2	83,85	4	30	2	22	1	3	0	4	1	0	0	0	0	1	
2023-08-05 12:40:53.178715	https://propp.ufop.br/en/node/782	68,99	43	92	10	73	1	2	27	15	1	0	0	0	4	2	
2023-08-05 12:40:51.620771	https://prace.ufop.br/para-sair-deste-lugar-formacao-orientacao-e-acolhimento-sobre-assedio-moral	71,45	20	71	7	57	1	4	8	8	0	0	0	0	4	2	
2023-08-05 12:40:21.311646	https://www.caint.ufop.br/read/1716-selecao-de-candidatos-para-curso-de-lingua-espanhola-nivel-b1-em-parceria-com-a-universidad-antonio-narino-uan	77,24	28	118	9	107	0	4	18	4	1	0	0	0	0	3	
2023-08-05 12:40:53.941742	https://fimat.ufop.br/news/archive/2022-02?page=3	77,36	29	50	21	39	1	4	6	6	1	0	0	0	0	1	
2023-08-05 12:41:08.380289	https://periodicos.ufop.br/rest/article/view/3230	87,97	8	14	3	5	1	1	3	7	0	0	0	0	1	1	
2023-08-05 12:40:41.965603	http://www.tv.ufop.br/programa/plano-aberto?page=36	65,81	19	116	13	109	1	2	0	3	1	0	0	0	4	2	
2023-08-05 12:41:17.943404	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/apa?submissionId=4183	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:40:24.356196	http://www2.decom.ufop.br/imobilis/page/19/	77,19	137	153	27	95	1	12	109	46	0	0	0	0	0	0	
2023-08-05 12:41:07.741757	https://engenhariageotecnica.ufop.br/media-gallery/detail/20228/40611	82,89	6	41	2	32	1	4	2	4	1	0	0	0	0	1	
2023-08-05 12:41:06.379828	https://enut.ufop.br/media-gallery/detail/22530/46349	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 12:40:58.645360	http://www.tv.ufop.br/plano-aberto-10052018	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:41:21.137806	http://www.prograd.ufop.br/estagios/programa-jovens-talentos-adecoagro	71,17	17	70	4	53	1	5	8	10	0	0	0	0	4	2	
2023-08-05 12:41:19.189780	https://conan.ufop.br/media-gallery/detail/13495/25729	80,13	8	53	4	42	1	3	2	8	1	0	0	0	0	0	
2023-08-05 12:41:44.131804	https://github.com/ufopcsilab/covid-19/commit/37d18504dafecc78a6fd1b2d745b24854397faf3	87,43	14	385	8	371	1	1	4	7	0	0	0	0	1	6	
2023-08-05 12:41:02.939531	https://www.caint.ufop.br/read/1820-governo-do-japao-oferece-bolsas-de-estudos-para-estudantes-brasileiros	77,27	27	160	8	149	0	4	18	4	1	0	0	0	0	3	
2023-08-05 12:41:09.741409	https://nano.ufop.br/publications/imaging-crystal-structure-few-layer-two-dimensional-crystals-optical-nonlinearity?page=0%2C0%2C0%2C0%2C0%2C0	79,4	22	63	15	46	2	6	5	11	0	0	0	0	0	0	
2023-08-05 12:41:39.935738	https://prograd.ufop.br/estagios/vaga-de-estagio-consultoria	71,17	17	67	4	51	1	5	8	9	0	0	0	0	4	2	
2023-08-05 12:41:17.275353	https://ppghis.ufop.br/news/chamada-abertas-inscri%C3%A7%C3%B5es-para-disciplinas-isoladas-ppghis-2022-1?page=1	83,53	15	66	11	57	1	3	2	5	1	0	0	0	0	1	
2023-08-05 12:41:20.445223	https://fisica.ufop.br/news/2023-autumn-meeting-brazilian-physical-society-eosbf-2023?page=3	85,75	31	49	18	40	1	4	12	5	0	0	0	0	0	0	
2023-08-05 12:41:48.567685	https://periodicos.ufop.br/caletroscopio/article/view/3621	83,86	9	20	4	7	1	3	3	9	0	0	0	0	1	1	
2023-08-05 12:41:51.828357	https://web.archive.org/web/20190120022901/http://www.museusouropreto.ufop.br/	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:41:34.587622	http://www2.decom.ufop.br/imobilis/tag/load-site/	77,58	46	102	5	79	1	12	40	11	0	0	0	0	0	0	
2023-08-05 12:41:56.129266	https://periodicos.ufop.br/cadernosdehistoria/article/download/5684/4231/	86,07	4	11	3	11	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:41:49.804246	https://nite.ufop.br/geotecnia	81,64	12	43	4	33	1	3	6	6	1	0	0	0	0	1	
2023-08-05 12:41:58.188182	https://caint.ufop.br/see/1315-grupo-de-cooperacao-internacional-de-universidades-brasileiras-lanca-convocatoria-para-projetos-e-solucoes-de-inovacao-social-para-a-saude-na-america-latina-e-no-caribe	77,36	23	108	7	99	0	4	15	2	1	0	0	0	0	3	
2023-08-05 12:42:21.109674	https://periodicos.ufop.br/entrelinhas/citationstylelanguage/get/ieee?submissionId=5309	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:41:51.081780	http://tv.ufop.br/doc-universidade-leila	72,02	9	49	4	42	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:41:58.422158	https://farmaciadeouro.ufop.br/news/boletim-informativo-de-notifica%C3%A7%C3%B5es-espont%C3%A2neas-n%C2%BA-12?type=month&month=2023-07&mini=2023-07&page=1	80,29	20	101	14	84	1	4	4	12	1	0	0	0	0	1	
2023-08-05 12:41:55.197238	https://tv.ufop.br/curta-livre-roteiro	72,02	9	49	4	42	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:41:54.459137	https://iceb.ufop.br/news/funcionamento-do-herb%C3%A1rio-em-dezembro-e-janeiro	75,02	22	56	13	49	1	3	7	4	1	0	0	0	0	0	
2023-08-05 12:42:27.299891	https://web.archive.org/web/20180904040656/https://www.ufop.br/autenticacao	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:41:48.501512	http://dri.ufop.br/see/1414-rede-australiana-de-engenheiras-convida-para-quinto-seminario-online-career-development-workshop-creating-your-roadmap-to-career-success	77,37	23	123	7	108	0	4	15	8	1	0	0	0	0	3	
2023-08-05 12:42:22.426631	https://ppghis.ufop.br/news/aviso-sobre-entrega-de-vers%C3%B5es-impressas-no-sisbin?page=3	83,53	15	121	11	112	1	3	2	5	1	0	0	0	0	1	
2023-08-05 12:42:33.536112	https://periodicos.ufop.br/rest/article/view/3492	90,07	5	11	3	5	1	1	0	4	0	0	0	0	1	1	
2023-08-05 12:42:38.165554	http://www.decom.ufop.br/workshop/2013/plugins/content/sigplus/download.php/images/palestras/10.00%20-%2011.00_Palestra%20-%20A%20Gest%C3%A3o%20Comportamental%20do%20Profissional%20de%20TI_Gabriela%20Corr%C3%AAa%20Leite%20%28ETEG%29%20%282%29.jpg?h=646989013495b7f1fb8213aff172f9b9		4	24	3	24	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:42:42.327539	https://sigaa.ufopa.edu.br/sigaa/public/docente/portal.jsf?siape=1646831	65,65	9	17	5	12	1	4	2	1	1	0	0	0	0	0	
2023-08-05 12:42:44.881147	https://sigaa.ufopa.edu.br/sigaa/public/curso/portal.jsf?lc=pt_BR&id=302951324	76,5	18	26	6	17	1	6	11	2	0	0	0	0	0	1	
2023-08-05 12:42:49.336083	https://web.archive.org/web/20180731131722/http://www.prograd.ufop.br/administracao-e-registro-academico/colacao-de-grau	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:42:31.614299	https://progep.ufop.br/news/archive/2022-06?page=3	89,03	31	61	21	52	1	3	9	5	0	0	0	0	0	1	
2023-08-05 12:42:47.921920	http://professor.ufop.br/matheusmatos/blog/archive/all/	84,31	26	92	22	86	1	6	3	0	0	0	0	0	0	0	
2023-08-05 12:42:23.880339	http://www.ufop.br/index.php?option=com_content&task=view&id=6337&Itemid=281	63,68	72	148	23	126	1	6	43	14	1	0	0	0	4	2	
2023-08-05 12:42:59.540515	https://periodicos.ufop.br/raf/article/view/1870/1480	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:42:52.650242	https://biomas.ufop.br/news/nota-de-pesar?page=2	76,54	19	44	12	33	1	4	5	7	1	0	0	0	0	0	
2023-08-05 12:43:01.898881	https://biomas.ufop.br/news/archive/2022-04?page=3	76,54	19	45	12	36	1	4	5	5	1	0	0	0	0	0	
2023-08-05 12:43:16.552286	https://web.archive.org/web/20180627153343/http://www.proex.ufop.br/node/16	67,74	28	127	17	109	1	8	4	6	1	0	0	0	5	4	
2023-08-05 12:43:15.636609	https://biomas.ufop.br/news/archive/2016-10	75,62	25	53	18	40	1	4	5	9	1	0	0	0	0	0	
2023-08-05 12:43:07.570487	http://www2.decom.ufop.br/imobilis/tag/autonomous/	77,58	46	102	5	79	1	12	40	11	0	0	0	0	0	0	
2023-08-05 12:43:32.744620	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/chicago-author-date?submissionId=2228	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:43:28.356388	http://www.jornalismo.ufop.br/lampiao/uma-igreja-muitas-historias/#respond	82,87	22	144	6	111	15	8	0	4	0	19	0	0	1	2	
2023-08-05 12:43:33.957016	https://ppgem.ufop.br/sele%C3%A7%C3%A3o-2022	84,42	43	56	23	47	1	3	19	6	0	0	0	0	0	0	
2023-08-05 12:43:02.498847	https://culturafotograficaufop.blogspot.com/search/label/autorretrato?updated-max=2020-05-11T11:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 12:43:31.380291	https://icea.ufop.br/news/archive/2022-10	82,33	16	64	9	53	1	5	5	5	1	0	0	0	0	1	
2023-08-05 12:43:16.462882	http://www.cain.ufop.br/index.php?option=com_content&view=article&id=102:libras&catid=48&Itemid=246	91,03	12	96	7	82	0	7	5	6	0	0	0	1	0	0	
2023-08-05 12:43:37.596218	http://www.dri.ufop.br/submeter-candidatura-iaeste	77,44	22	94	7	85	0	4	14	2	1	0	0	0	0	3	
2023-08-05 12:43:45.123928	https://demsc.medicina.ufop.br/news/archive/2020-03?page=1&type=month&month=2023-07&mini=2023-05	82,99	19	85	12	77	1	4	6	4	0	0	0	0	0	0	
2023-08-05 12:43:55.028564	https://www.propp.ufop.br/en/news/adiada-divulgacao-dos-resultados-finais-da-selecao-de-ic-2o-semestre-de-2022	63,58	17	56	5	46	1	2	6	6	1	0	0	0	4	2	
2023-08-05 12:44:10.490314	https://periodicos.ufop.br/libertas/citationstylelanguage/get/modern-language-association?submissionId=1679	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:44:11.680650	https://web.archive.org/web/20190123010232/http://www.concurso.ufop.br/index.php?option=com_content&task=view&id=831&Itemid=94	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:44:02.825290	https://www.prograd.ufop.br/estagios/vagas?page=24	66,76	30	125	8	105	1	5	16	11	1	0	0	0	4	4	
2023-08-05 12:43:55.438667	http://www2.decom.ufop.br/imobilis/tag/klout/	77,58	46	102	5	79	1	12	40	11	0	0	0	0	0	0	
2023-08-05 12:44:17.223083	https://periodicos.ufop.br/revemop/citationstylelanguage/get/associacao-brasileira-de-normas-tecnicas?submissionId=1782	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:43:50.328335	https://posedu.ufop.br/news/archive/2022-09?page=2	83,66	22	73	11	63	1	4	9	5	1	0	0	0	0	1	
2023-08-05 12:43:47.243246	https://progep.ufop.br/news/archive/2021-11?page=4	89,03	31	61	21	52	1	3	9	5	0	0	0	0	0	1	
2023-08-05 12:44:46.548754	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=4757	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:44:15.881176	https://conan.ufop.br/media-gallery/detail/13495/25664	80,13	8	53	4	42	1	3	2	8	1	0	0	0	0	0	
2023-08-05 12:43:59.801776	https://fisica.ufop.br/publications/matter-growth-extended-%C5%82ambdacdm-cosmology	81,26	27	68	15	47	2	5	10	16	0	0	0	0	0	0	
2023-08-05 12:44:47.604837	https://moodle.aberta.ufop.br/enrol/index.php?id=98&lang=es	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
